"ID","Name_submitted","Overall_score","Name_matched_id","Name_matched","Name_score","Name_matched_rank","Author_submitted","Author_matched","Author_score","Canonical_author","Name_matched_accepted_family","Genus_submitted","Genus_matched","Genus_score","Specific_epithet_submitted","Specific_epithet_matched","Specific_epithet_score","Family_submitted","Family_matched","Family_score","Infraspecific_rank","Infraspecific_epithet_matched","Infraspecific_epithet_score","Infraspecific_rank_2","Infraspecific_epithet_2_matched","Infraspecific_epithet_2_score","Annotations","Unmatched_terms","Name_matched_url","Name_matched_lsid","Phonetic","Taxonomic_status","Accepted_name","Accepted_species","Accepted_name_author","Accepted_name_id","Accepted_name_rank","Accepted_name_url","Accepted_name_lsid","Accepted_family","Overall_score_order","Highertaxa_score_order","Source","Warnings","WarningsEng"
"311","Mimosa martindelcampoi",1,"1789873","Mimosa martin-delcampoi",1,"species","","",NA,"Medrano","Fabaceae","Mimosa","Mimosa",1,"martindelcampoi","martin-delcampoi",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161803-2","","Y","Accepted","Mimosa martin-delcampoi","Mimosa martin-delcampoi","Medrano","1789873","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161803-2","","Fabaceae","1","1","wcvp","0",""
"312","Mimosa maxonii",1,"167665","Mimosa maxonii",1,"species","","",NA,"Standl.","Fabaceae","Mimosa","Mimosa",1,"maxonii","maxonii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161804-2","","Y","Synonym","Mimosa velloziana","Mimosa velloziana","Mart.","172467","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30012686-2","","Fabaceae","1","1","wcvp","0",""
"313","Mimosa mellii",1,"167667","Mimosa mellii",1,"species","","",NA,"Britton & Rose","Fabaceae","Mimosa","Mimosa",1,"mellii","mellii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161807-2","","Y","Accepted","Mimosa mellii","Mimosa mellii","Britton & Rose","167667","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161807-2","","Fabaceae","1","1","wcvp","0",""
"314","Mimosa meticulosa",1,"172377","Mimosa meticulosa",1,"species","","",NA,"Mart.","Fabaceae","Mimosa","Mimosa",1,"meticulosa","meticulosa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508314-1","","Y","Synonym","Mimosa dolens var. anisitsii","Mimosa dolens","Lindm.","174765","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161628-2","","Fabaceae","1","1","wcvp","0",""
"315","Mimosa micheliana",1,"1040246","Mimosa micheliana",1,"species","","",NA,"B.L.Rob.","Fabaceae","Mimosa","Mimosa",1,"micheliana","micheliana",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161824-2","","Y","Synonym","Mimosa caerulea","Mimosa caerulea","Rose","167569","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161553-2","","Fabaceae","1","1","wcvp","0",""
"316","Mimosa myriadena",0.98428510306992,"1587642","Mimosa myriadenia",0.98428510306992,"species","","",NA,"(Benth.) Benth.","Fabaceae","Mimosa","Mimosa",1,"myriadena","myriadenia",0.9,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508366-1","","Y","Accepted","Mimosa myriadenia","Mimosa myriadenia","(Benth.) Benth.","1587642","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508366-1","","Fabaceae","1","1","wcvp","0",""
"317","Mimosa nelsonii",1,"1040252","Mimosa nelsonii",1,"species","","",NA,"B.L.Rob.","Fabaceae","Mimosa","Mimosa",1,"nelsonii","nelsonii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161843-2","","Y","Synonym","Mimosa tricephala var. nelsonii","Mimosa tricephala","(B.L.Rob.) Chehaibar & R.Grether","1236601","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1160161-2","","Fabaceae","1","1","wcvp","0",""
"318","Mimosa neptunioides",1,"1040253","Mimosa neptunioides",1,"species","","",NA,"Harms","Fabaceae","Mimosa","Mimosa",1,"neptunioides","neptunioides",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161844-2","","Y","Accepted","Mimosa neptunioides","Mimosa neptunioides","Harms","1040253","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161844-2","","Fabaceae","1","1","wcvp","0",""
"319","Mimosa nuttallii",1,"1655583","Mimosa nuttallii",1,"species","","",NA,"(Raspail) B.L.Turner","Fabaceae","Mimosa","Mimosa",1,"nuttallii","nuttallii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:979524-1","","Y","Synonym","Mimosa quadrivalvis var. nuttallii","Mimosa quadrivalvis","(Raspail) Beard ex Barneby","1657066","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967268-1","","Fabaceae","1","1","wcvp","0",""
"320","Mimosa obovata",1,"199762","Mimosa obovata",1,"species","","",NA,"Roxb.","Fabaceae","Mimosa","Mimosa",1,"obovata","obovata",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508404-1","","Y","Synonym","Senegalia modesta","Senegalia modesta","(Wall.) P.J.H.Hurter","1267563","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77089269-1","","Fabaceae","1","2","wcvp","4","[HigherTaxa]"
"321","Mimosa oligacantha",1,"172400","Mimosa oligacantha",1,"species","","",NA,"DC.","Fabaceae","Mimosa","Mimosa",1,"oligacantha","oligacantha",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312700-2","","Y","Synonym","Mimosa distachya var. oligacantha","Mimosa distachya","(DC.) Barneby","1369720","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967245-1","","Fabaceae","1","1","wcvp","0",""
"322","Mimosa paludosa",1,"172406","Mimosa paludosa",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"paludosa","paludosa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312892-2","","Y","Accepted","Mimosa paludosa","Mimosa paludosa","Benth.","172406","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312892-2","","Fabaceae","1","1","wcvp","0",""
"323","Mimosa paucijuga",1,"1245097","Mimosa paucijuga",1,"species","","",NA,"(Britton & Rose) B.L.Turner","Fabaceae","Mimosa","Mimosa",1,"paucijuga","paucijuga",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:979525-1","","Y","Synonym","Mimosa quadrivalvis var. paucijuga","Mimosa quadrivalvis","(Britton & Rose) Beard ex Barneby","1212012","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1157156-2","","Fabaceae","1","1","wcvp","0",""
"324","Mimosa pauli",1,"371917","Mimosa pauli",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"pauli","pauli",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312698-2","","Y","Accepted","Mimosa pauli","Mimosa pauli","Barneby","371917","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312698-2","","Fabaceae","1","1","wcvp","0",""
"325","Mimosa platycarpa",1,"167697","Mimosa platycarpa",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"platycarpa","platycarpa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161895-2","","Y","Accepted","Mimosa platycarpa","Mimosa platycarpa","Benth.","167697","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161895-2","","Fabaceae","1","1","wcvp","0",""
"326","Mimosa potosina",1,"1245098","Mimosa potosina",1,"species","","",NA,"(Britton & Rose) B.L.Turner","Fabaceae","Mimosa","Mimosa",1,"potosina","potosina",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:979526-1","","Y","Synonym","Mimosa latidens","Mimosa latidens","(Small) B.L.Turner","1245095","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1162343-2","","Fabaceae","1","1","wcvp","0",""
"327","Mimosa purpurascens",1,"1040268","Mimosa purpurascens",1,"species","","",NA,"B.L.Rob.","Fabaceae","Mimosa","Mimosa",1,"purpurascens","purpurascens",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161926-2","","Y","Synonym","Mimosa distachya var. distachya","Mimosa distachya","","1375603","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190477-1","","Fabaceae","1","1","wcvp","0",""
"328","Mimosa rhodocarpa",1,"177258","Mimosa rhodocarpa",1,"species","","",NA,"(Britton & Rose) R.Grether","Fabaceae","Mimosa","Mimosa",1,"rhodocarpa","rhodocarpa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:280950-2","","Y","Accepted","Mimosa rhodocarpa","Mimosa rhodocarpa","(Britton & Rose) R.Grether","177258","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:280950-2","","Fabaceae","1","1","wcvp","0",""
"329","Mimosa similis",1,"167728","Mimosa similis",1,"species","","",NA,"Britton & Rose","Fabaceae","Mimosa","Mimosa",1,"similis","similis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161984-2","","Y","Accepted","Mimosa similis","Mimosa similis","Britton & Rose","167728","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161984-2","","Fabaceae","1","1","wcvp","0",""
"330","Mimosa warnockii",1,"167750","Mimosa warnockii",1,"species","","",NA,"B.L.Turner","Fabaceae","Mimosa","Mimosa",1,"warnockii","warnockii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:290870-2","","Y","Synonym","Mimosa biuncifera","Mimosa biuncifera","Benth.","170287","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161536-2","","Fabaceae","1","1","wcvp","0",""
"331","Mimosa wherryana",1,"167754","Mimosa wherryana",1,"species","","",NA,"(Britton) Standl.","Fabaceae","Mimosa","Mimosa",1,"wherryana","wherryana",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:162066-2","","Y","Synonym","Mimosa texana var. texana","Mimosa texana","","1375605","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190596-1","","Fabaceae","1","1","wcvp","0",""
"332","Mimosa zacapana",1,"167761","Mimosa zacapana",1,"species","","",NA,"Standl. & Steyerm.","Fabaceae","Mimosa","Mimosa",1,"zacapana","zacapana",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:162075-2","","Y","Synonym","Mimosa tricephala var. xanti","Mimosa tricephala","(A.Gray) Chehaibar & R.Grether","1369770","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1128979-2","","Fabaceae","1","1","wcvp","0",""
"333","Neptunia lutea",1,"171951","Neptunia lutea",1,"species","","",NA,"(Leavenw.) Benth.","Fabaceae","Neptunia","Neptunia",1,"lutea","lutea",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30121724-2","","Y","Accepted","Neptunia lutea","Neptunia lutea","(Leavenw.) Benth.","171951","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30121724-2","","Fabaceae","1","1","wcvp","0",""
"334","Neptunia natans",1,"1266176","Neptunia natans",1,"species","","",NA,"W.Theob.","Fabaceae","Neptunia","Neptunia",1,"natans","natans",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:941643-1","","Y","Synonym","Neptunia oleracea","Neptunia oleracea","Lour.","163902","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:509607-1","","Fabaceae","1","2","wcvp","4","[HigherTaxa]"
"335","Neptunia oleracea",1,"163902","Neptunia oleracea",1,"species","","",NA,"Lour.","Fabaceae","Neptunia","Neptunia",1,"oleracea","oleracea",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:509607-1","","Y","Accepted","Neptunia oleracea","Neptunia oleracea","Lour.","163902","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:509607-1","","Fabaceae","1","1","wcvp","0",""
"336","Neptunia plena",1,"171952","Neptunia plena",1,"species","","",NA,"(L.) Benth.","Fabaceae","Neptunia","Neptunia",1,"plena","plena",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1056199-2","","Y","Accepted","Neptunia plena","Neptunia plena","(L.) Benth.","171952","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1056199-2","","Fabaceae","1","1","wcvp","0",""
"337","Neptunia pubescens",1,"180996","Neptunia pubescens",1,"species","","",NA,"Benth.","Fabaceae","Neptunia","Neptunia",1,"pubescens","pubescens",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30003916-2","","Y","Accepted","Neptunia pubescens","Neptunia pubescens","Benth.","180996","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30003916-2","","Fabaceae","1","1","wcvp","0",""
"338","Newtonia buchananii",1,"164633","Newtonia buchananii",1,"species","","",NA,"(Baker) G.C.C.Gilbert & Boutique","Fabaceae","Newtonia","Newtonia",1,"buchananii","buchananii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:509665-1","","Y","Accepted","Newtonia buchananii","Newtonia buchananii","(Baker) G.C.C.Gilbert & Boutique","164633","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:509665-1","","Fabaceae","1","1","wcvp","0",""
"339","Newtonia hildebrandtii",1,"165847","Newtonia hildebrandtii",1,"species","","",NA,"(Vatke) Torre","Fabaceae","Newtonia","Newtonia",1,"hildebrandtii","hildebrandtii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:509674-1","","Y","Accepted","Newtonia hildebrandtii","Newtonia hildebrandtii","(Vatke) Torre","165847","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:509674-1","","Fabaceae","1","1","wcvp","0",""
"340","Newtonia leucocarpa",1,"166046","Newtonia leucocarpa",1,"species","","",NA,"(Harms) G.C.C.Gilbert & Boutique","Fabaceae","Newtonia","Newtonia",1,"leucocarpa","leucocarpa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:509677-1","","Y","Accepted","Newtonia leucocarpa","Newtonia leucocarpa","(Harms) G.C.C.Gilbert & Boutique","166046","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:509677-1","","Fabaceae","1","1","wcvp","0",""
"341","Newtonia paucijuga",1,"166142","Newtonia paucijuga",1,"species","","",NA,"(Harms) Brenan","Fabaceae","Newtonia","Newtonia",1,"paucijuga","paucijuga",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:509679-1","","Y","Accepted","Newtonia paucijuga","Newtonia paucijuga","(Harms) Brenan","166142","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:509679-1","","Fabaceae","1","1","wcvp","0",""
"342","Parapiptadenia excelsa",1,"166698","Parapiptadenia excelsa",1,"species","","",NA,"(Griseb.) Burkart","Fabaceae","Parapiptadenia","Parapiptadenia",1,"excelsa","excelsa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:183013-2","","Y","Accepted","Parapiptadenia excelsa","Parapiptadenia excelsa","(Griseb.) Burkart","166698","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:183013-2","","Fabaceae","1","1","wcvp","0",""
"343","Parapiptadenia rigida",1,"166310","Parapiptadenia rigida",1,"species","","",NA,"(Benth.) Brenan","Fabaceae","Parapiptadenia","Parapiptadenia",1,"rigida","rigida",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:183015-2","","Y","Accepted","Parapiptadenia rigida","Parapiptadenia rigida","(Benth.) Brenan","166310","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:183015-2","","Fabaceae","1","1","wcvp","0",""
"344","Pararchidendron pruinosum",1,"1627218","Pararchidendron pruinosum",1,"species","","",NA,"(Benth.) I.C.Nielsen","Fabaceae","Pararchidendron","Pararchidendron",1,"pruinosum","pruinosum",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:912942-1","","Y","Accepted","Pararchidendron pruinosum","Pararchidendron pruinosum","(Benth.) I.C.Nielsen","1627218","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:912942-1","","Fabaceae","1","1","wcvp","0",""
"345","Parkia cachimboensis",1,"172895","Parkia cachimboensis",1,"species","","",NA,"H.C.Hopkins","Fabaceae","Parkia","Parkia",1,"cachimboensis","cachimboensis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:183265-2","","Y","Accepted","Parkia cachimboensis","Parkia cachimboensis","H.C.Hopkins","172895","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:183265-2","","Fabaceae","1","1","wcvp","0",""
"346","Parkia discolor",1,"171967","Parkia discolor",1,"species","","",NA,"Spruce ex Benth.","Fabaceae","Parkia","Parkia",1,"discolor","discolor",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:512191-1","","Y","Accepted","Parkia discolor","Parkia discolor","Spruce ex Benth.","171967","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:512191-1","","Fabaceae","1","1","wcvp","0",""
"347","Parkia filicoidea",1,"175003","Parkia filicoidea",1,"species","","",NA,"Welw. ex Oliv.","Fabaceae","Parkia","Parkia",1,"filicoidea","filicoidea",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:512194-1","","Y","Accepted","Parkia filicoidea","Parkia filicoidea","Welw. ex Oliv.","175003","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:512194-1","","Fabaceae","1","1","wcvp","0",""
"348","Parkia nitida",1,"171970","Parkia nitida",1,"species","","",NA,"Miq.","Fabaceae","Parkia","Parkia",1,"nitida","nitida",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:512215-1","","Y","Accepted","Parkia nitida","Parkia nitida","Miq.","171970","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:512215-1","","Fabaceae","1","1","wcvp","0",""
"349","Parkia panurensis",1,"172897","Parkia panurensis",1,"species","","",NA,"Benth. ex H.C.Hopkins","Fabaceae","Parkia","Parkia",1,"panurensis","panurensis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:183274-2","","Y","Accepted","Parkia panurensis","Parkia panurensis","Benth. ex H.C.Hopkins","172897","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:183274-2","","Fabaceae","1","1","wcvp","0",""
"350","Parkia pendula",1,"171971","Parkia pendula",1,"species","","",NA,"(Willd.) Benth. ex Walp.","Fabaceae","Parkia","Parkia",1,"pendula","pendula",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:512225-1","","Y","Accepted","Parkia pendula","Parkia pendula","(Willd.) Benth. ex Walp.","171971","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:512225-1","","Fabaceae","1","1","wcvp","0",""
"351","Parkia platycephala",1,"171972","Parkia platycephala",1,"species","","",NA,"Benth.","Fabaceae","Parkia","Parkia",1,"platycephala","platycephala",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:282123-2","","Y","Accepted","Parkia platycephala","Parkia platycephala","Benth.","171972","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:282123-2","","Fabaceae","1","1","wcvp","0",""
"352","Parkia reticulata",1,"166315","Parkia reticulata",1,"species","","",NA,"Ducke","Fabaceae","Parkia","Parkia",1,"reticulata","reticulata",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:183277-2","","Y","Accepted","Parkia reticulata","Parkia reticulata","Ducke","166315","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:183277-2","","Fabaceae","1","1","wcvp","0",""
"353","Parkia ulei",1,"166316","Parkia ulei",1,"species","","",NA,"(Harms) Kuhlm.","Fabaceae","Parkia","Parkia",1,"ulei","ulei",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:183280-2","","Y","Accepted","Parkia ulei","Parkia ulei","(Harms) Kuhlm.","166316","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:183280-2","","Fabaceae","1","1","wcvp","0",""
