"ID","Name_submitted","Overall_score","Name_matched_id","Name_matched","Name_score","Name_matched_rank","Author_submitted","Author_matched","Author_score","Canonical_author","Name_matched_accepted_family","Genus_submitted","Genus_matched","Genus_score","Specific_epithet_submitted","Specific_epithet_matched","Specific_epithet_score","Family_submitted","Family_matched","Family_score","Infraspecific_rank","Infraspecific_epithet_matched","Infraspecific_epithet_score","Infraspecific_rank_2","Infraspecific_epithet_2_matched","Infraspecific_epithet_2_score","Annotations","Unmatched_terms","Name_matched_url","Name_matched_lsid","Phonetic","Taxonomic_status","Accepted_name","Accepted_species","Accepted_name_author","Accepted_name_id","Accepted_name_rank","Accepted_name_url","Accepted_name_lsid","Accepted_family","Overall_score_order","Highertaxa_score_order","Source","Warnings","WarningsEng"
"83","Mimosa zimapanensis",1,"1040290","Mimosa zimapanensis",1,"species","","",NA,"Britton","Fabaceae","Mimosa","Mimosa",1,"zimapanensis","zimapanensis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:162076-2","","Y","Accepted","Mimosa zimapanensis","Mimosa zimapanensis","Britton","1040290","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:162076-2","","Fabaceae","1","1","wcvp","0",""
"84","Mimosa acantholoba",1,"181004","Mimosa acantholoba",1,"species","","",NA,"(Humb. & Bonpl. ex Willd.) Poir.","Fabaceae","Mimosa","Mimosa",1,"acantholoba","acantholoba",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507588-1","","Y","Accepted","Mimosa acantholoba","Mimosa acantholoba","(Humb. & Bonpl. ex Willd.) Poir.","181004","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507588-1","","Fabaceae","1","1","wcvp","0",""
"85","Mimosa acantholoba var. platycarpa",1,"1593941","Mimosa acantholoba var. platycarpa",1,"variety","","",NA,"(Benth.) Barneby","Fabaceae","Mimosa","Mimosa",1,"acantholoba","acantholoba",1,"","",NA,"var.","platycarpa",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967248-1","","Y","Synonym","Mimosa platycarpa","Mimosa platycarpa","Benth.","167697","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161895-2","","Fabaceae","1","1","wcvp","0",""
"86","Mimosa acantholoba var. liesneri",1,"1232345","Mimosa acantholoba var. liesneri",1,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"acantholoba","acantholoba",1,"","",NA,"var.","liesneri",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312708-2","","Y","Synonym","Mimosa platycarpa var. liesneri","Mimosa platycarpa","(Barneby) R.Grether","1236542","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1014026-1","","Fabaceae","1","1","wcvp","0",""
"87","Mimosa acantholoba var. molinarum",1,"1369705","Mimosa acantholoba var. molinarum",1,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"acantholoba","acantholoba",1,"","",NA,"var.","molinarum",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312709-2","","Y","Accepted","Mimosa acantholoba var. molinarum","Mimosa acantholoba","Barneby","1369705","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312709-2","","Fabaceae","1","1","wcvp","0",""
"88","Mimosa acantholoba var. eurycarpa",1,"1232346","Mimosa acantholoba var. eurycarpa",1,"variety","","",NA,"(B.L.Rob.) Barneby","Fabaceae","Mimosa","Mimosa",1,"acantholoba","acantholoba",1,"","",NA,"var.","eurycarpa",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967249-1","","Y","Accepted","Mimosa acantholoba var. eurycarpa","Mimosa acantholoba","(B.L.Rob.) Barneby","1232346","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967249-1","","Fabaceae","1","1","wcvp","0",""
"89","Mimosa acantholoba var. acantholoba",1,"1048984","Mimosa acantholoba var. acantholoba",1,"variety","","",NA,"","Fabaceae","Mimosa","Mimosa",1,"acantholoba","acantholoba",1,"","",NA,"var.","acantholoba",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190505-1","","Y","Accepted","Mimosa acantholoba var. acantholoba","Mimosa acantholoba","","1048984","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190505-1","","Fabaceae","1","1","wcvp","0",""
"90","Mimosa monancistra",1,"172386","Mimosa monancistra",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"monancistra","monancistra",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508346-1","","Y","Accepted","Mimosa monancistra","Mimosa monancistra","Benth.","172386","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508346-1","","Fabaceae","1","1","wcvp","0",""
"91","Mimosa calcicola",1,"1040204","Mimosa calcicola",1,"species","","",NA,"B.L.Rob.","Fabaceae","Mimosa","Mimosa",1,"calcicola","calcicola",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161555-2","","Y","Accepted","Mimosa calcicola","Mimosa calcicola","B.L.Rob.","1040204","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161555-2","","Fabaceae","1","1","wcvp","0",""
"92","Mimosa depauperata",1,"180985","Mimosa depauperata",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"depauperata","depauperata",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507893-1","","Y","Accepted","Mimosa depauperata","Mimosa depauperata","Benth.","180985","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507893-1","","Fabaceae","1","1","wcvp","0",""
"93","Mimosa emoryana",1,"172317","Mimosa emoryana",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"emoryana","emoryana",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507954-1","","Y","Accepted","Mimosa emoryana","Mimosa emoryana","Benth.","172317","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507954-1","","Fabaceae","1","1","wcvp","0",""
"94","Mimosa emoryana var. emoryana",1,"205302","Mimosa emoryana var. emoryana",1,"variety","","",NA,"","Fabaceae","Mimosa","Mimosa",1,"emoryana","emoryana",1,"","",NA,"var.","emoryana",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190492-1","","Y","Accepted","Mimosa emoryana var. emoryana","Mimosa emoryana","","205302","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190492-1","","Fabaceae","1","1","wcvp","0",""
